time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2019/04/28/14:58:03.379393,5344,1556456281,495037,gps,0,5,22.3010095,114.1791234,21.071,"(23.882768999999996, 0.0, 0.0, 0.0, 23.882768999999996, 0.0, 0.0, 0.0, 199.54387599999998)",2
2019/04/28/14:58:04.373302,5345,1556456282,494666,gps,0,5,22.3010042,114.1791205,18.966,"(24.344356, 0.0, 0.0, 0.0, 24.344356, 0.0, 0.0, 0.0, 203.66144100000002)",2
2019/04/28/14:58:05.387784,5346,1556456283,494297,gps,0,5,22.3009976,114.1791177,16.134,"(24.780483999999998, 0.0, 0.0, 0.0, 24.780483999999998, 0.0, 0.0, 0.0, 207.388801)",2
2019/04/28/14:58:06.373163,5347,1556456284,493927,gps,0,5,22.3009937,114.1791145,14.05,"(25.190361000000003, 0.0, 0.0, 0.0, 25.190361000000003, 0.0, 0.0, 0.0, 210.337009)",2
2019/04/28/14:58:07.394658,5348,1556456285,493556,gps,0,5,22.3009897,114.1791118,11.928,"(25.623844000000002, 0.0, 0.0, 0.0, 25.623844000000002, 0.0, 0.0, 0.0, 212.72222500000004)",2
2019/04/28/14:58:08.426433,5349,1556456286,493185,gps,0,5,22.3009859,114.179109,9.907,"(25.969216, 0.0, 0.0, 0.0, 25.969216, 0.0, 0.0, 0.0, 215.032896)",2
2019/04/28/14:58:09.372159,5350,1556456287,492816,gps,0,5,22.3009826,114.1791049,7.63,"(26.173455999999998, 0.0, 0.0, 0.0, 26.173455999999998, 0.0, 0.0, 0.0, 216.266436)",2
2019/04/28/14:58:10.380169,5351,1556456288,492445,gps,0,5,22.3009754,114.1791043,5.969,"(26.399044, 0.0, 0.0, 0.0, 26.399044, 0.0, 0.0, 0.0, 218.359729)",2
2019/04/28/14:58:11.387415,5352,1556456289,492074,gps,0,5,22.3009692,114.1791023,3.653,"(26.388768999999996, 0.0, 0.0, 0.0, 26.388768999999996, 0.0, 0.0, 0.0, 218.300625)",2
2019/04/28/14:58:12.403662,5353,1556456290,491703,gps,0,5,22.3009653,114.1790987,1.756,"(26.183689, 0.0, 0.0, 0.0, 26.183689, 0.0, 0.0, 0.0, 216.94344099999998)",2
2019/04/28/14:58:13.375262,5354,1556456291,491332,gps,0,5,22.3009618,114.1790951,-0.086,"(26.020201, 0.0, 0.0, 0.0, 26.020201, 0.0, 0.0, 0.0, 215.766721)",2
2019/04/28/14:58:14.376394,5355,1556456292,490960,gps,0,5,22.3009582,114.1790921,-1.503,"(25.8064, 0.0, 0.0, 0.0, 25.8064, 0.0, 0.0, 0.0, 214.798336)",2
2019/04/28/14:58:15.382166,5356,1556456293,490587,gps,0,5,22.3009545,114.1790887,-2.732,"(25.553024999999998, 0.0, 0.0, 0.0, 25.553024999999998, 0.0, 0.0, 0.0, 212.63472400000003)",2
2019/04/28/14:58:16.382050,5357,1556456294,490215,gps,0,5,22.3009514,114.1790854,-4.38,"(25.381444000000002, 0.0, 0.0, 0.0, 25.381444000000002, 0.0, 0.0, 0.0, 211.091841)",2
2019/04/28/14:58:17.387253,5358,1556456295,489813,gps,0,5,22.3009763,114.1790792,6.636,"(30.824703999999997, 0.0, 0.0, 0.0, 30.824703999999997, 0.0, 0.0, 0.0, 245.70562500000003)",2
2019/04/28/14:58:18.390408,5359,1556456296,489417,gps,0,5,22.3009972,114.1790731,15.521,"(34.398225000000004, 0.0, 0.0, 0.0, 34.398225000000004, 0.0, 0.0, 0.0, 266.66889999999995)",2
2019/04/28/14:58:19.385292,5360,1556456297,489025,gps,0,5,22.3010139,114.1790669,22.525,"(35.85614400000001, 0.0, 0.0, 0.0, 35.85614400000001, 0.0, 0.0, 0.0, 271.557441)",2
2019/04/28/14:58:20.392286,5361,1556456298,488634,gps,0,5,22.3010264,114.1790636,28.952,"(36.8449, 0.0, 0.0, 0.0, 36.8449, 0.0, 0.0, 0.0, 272.67916900000006)",2
2019/04/28/14:58:21.381200,5362,1556456299,488246,gps,0,5,22.3010382,114.17906,34.324,"(36.385024, 0.0, 0.0, 0.0, 36.385024, 0.0, 0.0, 0.0, 264.0625)",2
2019/04/28/14:58:22.376614,5363,1556456300,487859,gps,0,5,22.3010473,114.1790572,38.969,"(36.240399999999994, 0.0, 0.0, 0.0, 36.240399999999994, 0.0, 0.0, 0.0, 258.21276099999994)",2
2019/04/28/14:58:23.379824,5364,1556456301,487475,gps,0,5,22.3010548,114.1790549,42.761,"(35.724529000000004, 0.0, 0.0, 0.0, 35.724529000000004, 0.0, 0.0, 0.0, 250.62056099999998)",2
2019/04/28/14:58:24.379302,5365,1556456302,487089,gps,0,5,22.3010604,114.1790532,46.765,"(35.331136, 0.0, 0.0, 0.0, 35.331136, 0.0, 0.0, 0.0, 243.640881)",2
2019/04/28/14:58:25.376601,5366,1556456303,486705,gps,0,5,22.3010673,114.1790516,50.23,"(34.550884, 0.0, 0.0, 0.0, 34.550884, 0.0, 0.0, 0.0, 234.48796900000002)",2
2019/04/28/14:58:26.390172,5367,1556456304,486322,gps,0,5,22.301074,114.1790506,53.279,"(33.698024999999994, 0.0, 0.0, 0.0, 33.698024999999994, 0.0, 0.0, 0.0, 226.11136900000002)",2
2019/04/28/14:58:27.379520,5368,1556456305,485939,gps,0,5,22.3010803,114.1790492,56.325,"(33.085504, 0.0, 0.0, 0.0, 33.085504, 0.0, 0.0, 0.0, 219.9289)",2
2019/04/28/14:58:28.406539,5369,1556456306,485558,gps,0,5,22.3010857,114.1790482,58.982,"(32.615521, 0.0, 0.0, 0.0, 32.615521, 0.0, 0.0, 0.0, 214.76902499999997)",2
2019/04/28/14:58:29.383786,5370,1556456307,485177,gps,0,5,22.3010963,114.1790438,61.422,"(32.547025, 0.0, 0.0, 0.0, 32.547025, 0.0, 0.0, 0.0, 210.77232400000003)",2
2019/04/28/14:58:30.379215,5371,1556456308,484806,gps,0,5,22.3010921,114.1790336,59.936,"(29.149201, 0.0, 0.0, 0.0, 29.149201, 0.0, 0.0, 0.0, 194.88160000000002)",2
2019/04/28/14:58:31.385740,5372,1556456309,484435,gps,0,5,22.3010808,114.1790212,57.895,"(29.539224999999995, 0.0, 0.0, 0.0, 29.539224999999995, 0.0, 0.0, 0.0, 206.238321)",2
2019/04/28/14:58:32.412452,5373,1556456310,484067,gps,0,5,22.3010643,114.1790066,55.0,"(28.912128999999997, 0.0, 0.0, 0.0, 28.912128999999997, 0.0, 0.0, 0.0, 210.94657599999996)",2
2019/04/28/14:58:33.377402,5374,1556456311,483687,gps,0,5,22.3010466,114.1789899,56.685,"(30.184036, 0.0, 0.0, 0.0, 30.184036, 0.0, 0.0, 0.0, 227.979801)",2
2019/04/28/14:58:34.387483,5375,1556456312,483340,gps,0,5,22.3010564,114.178972,46.66,"(28.901376000000003, 0.0, 0.0, 0.0, 28.901376000000003, 0.0, 0.0, 0.0, 225.750625)",2
2019/04/28/14:58:35.380620,5376,1556456313,482979,gps,0,5,22.3010475,114.1789486,39.795,"(23.174596, 0.0, 0.0, 0.0, 23.174596, 0.0, 0.0, 0.0, 183.927844)",2
2019/04/28/14:58:36.396899,5377,1556456314,482610,gps,0,5,22.3010335,114.1789441,37.007,"(17.648400999999996, 0.0, 0.0, 0.0, 17.648400999999996, 0.0, 0.0, 0.0, 160.149025)",2
2019/04/28/14:58:37.385635,5378,1556456315,482242,gps,0,5,22.301014,114.1789543,34.607,"(15.405624999999999, 0.0, 0.0, 0.0, 15.405624999999999, 0.0, 0.0, 0.0, 152.127556)",2
2019/04/28/14:58:38.400247,5379,1556456316,481869,gps,0,5,22.3009951,114.1789691,33.56,"(10.582009000000001, 0.0, 0.0, 0.0, 10.582009000000001, 0.0, 0.0, 0.0, 115.06852900000001)",2
2019/04/28/14:58:39.384838,5380,1556456317,481496,gps,0,5,22.3009739,114.1789861,32.95,"(9.960336000000002, 0.0, 0.0, 0.0, 9.960336000000002, 0.0, 0.0, 0.0, 115.26169600000001)",2
2019/04/28/14:58:40.386581,5381,1556456318,481119,gps,0,5,22.3009605,114.1790135,33.928,"(8.773444000000001, 0.0, 0.0, 0.0, 8.773444000000001, 0.0, 0.0, 0.0, 112.296409)",2
2019/04/28/14:58:41.391723,5382,1556456319,480762,gps,0,5,22.3009397,114.179036,27.054,"(8.179599999999999, 0.0, 0.0, 0.0, 8.179599999999999, 0.0, 0.0, 0.0, 107.972881)",2
2019/04/28/14:58:42.374502,5383,1556456320,480398,gps,0,5,22.300915,114.1790456,23.218,"(8.2944, 0.0, 0.0, 0.0, 8.2944, 0.0, 0.0, 0.0, 106.9156)",2
2019/04/28/14:58:43.400463,5384,1556456321,480029,gps,0,5,22.3008858,114.1790656,21.505,"(8.0656, 0.0, 0.0, 0.0, 8.0656, 0.0, 0.0, 0.0, 100.50062500000001)",2
2019/04/28/14:58:44.380536,5385,1556456322,479661,gps,0,5,22.3008505,114.1790958,17.984,"(9.054081, 0.0, 0.0, 0.0, 9.054081, 0.0, 0.0, 0.0, 100.74136900000002)",2
2019/04/28/14:58:45.374188,5386,1556456323,479296,gps,0,5,22.3008158,114.1791248,14.226,"(10.137856000000001, 0.0, 0.0, 0.0, 10.137856000000001, 0.0, 0.0, 0.0, 103.36788899999999)",2
2019/04/28/14:58:46.389917,5387,1556456324,478924,gps,0,5,22.3007829,114.179165,12.638,"(10.118761000000001, 0.0, 0.0, 0.0, 10.118761000000001, 0.0, 0.0, 0.0, 97.06190400000001)",2
2019/04/28/14:58:47.387230,5388,1556456325,478550,gps,0,5,22.3007426,114.1792015,11.57,"(10.601536, 0.0, 0.0, 0.0, 10.601536, 0.0, 0.0, 0.0, 106.17241600000001)",2
2019/04/28/14:58:48.386581,5389,1556456326,478176,gps,0,5,22.3007029,114.1792402,10.561,"(10.608049000000001, 0.0, 0.0, 0.0, 10.608049000000001, 0.0, 0.0, 0.0, 113.039424)",2
2019/04/28/14:58:49.404502,5390,1556456327,477801,gps,0,5,22.3006663,114.1792839,10.044,"(10.995855999999998, 0.0, 0.0, 0.0, 10.995855999999998, 0.0, 0.0, 0.0, 127.91610000000001)",2
2019/04/28/14:58:50.401467,5391,1556456328,477429,gps,0,5,22.3006289,114.1793193,9.069,"(12.823561, 0.0, 0.0, 0.0, 12.823561, 0.0, 0.0, 0.0, 147.015625)",2
2019/04/28/14:58:51.399652,5392,1556456329,477056,gps,0,5,22.300592,114.179353,8.241,"(15.171025, 0.0, 0.0, 0.0, 15.171025, 0.0, 0.0, 0.0, 168.896016)",2
2019/04/28/14:58:52.397498,5393,1556456330,476686,gps,0,5,22.3005554,114.1793829,5.718,"(17.64, 0.0, 0.0, 0.0, 17.64, 0.0, 0.0, 0.0, 199.713424)",2
2019/04/28/14:58:53.394774,5394,1556456331,476315,gps,0,5,22.3005186,114.1794212,3.363,"(21.902399999999997, 0.0, 0.0, 0.0, 21.902399999999997, 0.0, 0.0, 0.0, 229.249881)",2
2019/04/28/14:58:54.404283,5395,1556456332,475937,gps,0,5,22.3004746,114.1794656,4.102,"(22.259524, 0.0, 0.0, 0.0, 22.259524, 0.0, 0.0, 0.0, 222.815329)",2
2019/04/28/14:58:55.405580,5396,1556456333,475545,gps,0,5,22.3004281,114.1795052,9.685,"(22.992024999999998, 0.0, 0.0, 0.0, 22.992024999999998, 0.0, 0.0, 0.0, 226.622916)",2
2019/04/28/14:58:56.406644,5397,1556456334,475170,gps,0,5,22.300384,114.179553,9.411,"(24.443136, 0.0, 0.0, 0.0, 24.443136, 0.0, 0.0, 0.0, 240.62214400000002)",2
2019/04/28/14:58:57.404158,5398,1556456335,474783,gps,0,5,22.3003522,114.179615,12.476,"(28.121809, 0.0, 0.0, 0.0, 28.121809, 0.0, 0.0, 0.0, 264.355081)",2
2019/04/28/14:58:58.394017,5399,1556456336,474404,gps,0,5,22.300312,114.1796691,13.029,"(30.858024999999998, 0.0, 0.0, 0.0, 30.858024999999998, 0.0, 0.0, 0.0, 290.63430399999993)",2
2019/04/28/14:58:59.390682,5400,1556456337,474034,gps,0,5,22.3002626,114.1797029,11.943,"(27.9841, 0.0, 0.0, 0.0, 27.9841, 0.0, 0.0, 0.0, 311.769649)",2
2019/04/28/14:59:00.385522,5401,1556456338,473597,gps,0,5,22.3001952,114.179668,36.197,"(40.602384, 0.0, 0.0, 0.0, 40.602384, 0.0, 0.0, 0.0, 500.86439999999993)",2
2019/04/28/14:59:01.402654,5402,1556456339,473201,gps,0,5,22.3001652,114.1797106,43.862,"(41.460721, 0.0, 0.0, 0.0, 41.460721, 0.0, 0.0, 0.0, 524.0894490000001)",2
2019/04/28/14:59:02.419528,5403,1556456340,472818,gps,0,5,22.3001368,114.1797305,46.261,"(37.847104, 0.0, 0.0, 0.0, 37.847104, 0.0, 0.0, 0.0, 474.586225)",2
2019/04/28/14:59:03.462749,5404,1556456341,472483,gps,0,5,22.3001212,114.1797662,28.859,"(33.849123999999996, 0.0, 0.0, 0.0, 33.849123999999996, 0.0, 0.0, 0.0, 395.055376)",2
2019/04/28/14:59:04.402387,5405,1556456342,472103,gps,0,5,22.3001091,114.1797677,30.201,"(27.112848999999997, 0.0, 0.0, 0.0, 27.112848999999997, 0.0, 0.0, 0.0, 310.07688100000007)",2
2019/04/28/14:59:05.394488,5406,1556456343,471714,gps,0,5,22.3001142,114.1797787,34.683,"(21.958596, 0.0, 0.0, 0.0, 21.958596, 0.0, 0.0, 0.0, 266.897569)",2
2019/04/28/14:59:06.387401,5407,1556456344,471327,gps,0,5,22.3001183,114.1797907,38.131,"(19.236996, 0.0, 0.0, 0.0, 19.236996, 0.0, 0.0, 0.0, 244.234384)",2
2019/04/28/14:59:07.430621,5408,1556456345,470938,gps,0,5,22.3001209,114.1797997,42.058,"(18.610596, 0.0, 0.0, 0.0, 18.610596, 0.0, 0.0, 0.0, 244.640881)",2
2019/04/28/14:59:08.407723,5409,1556456346,470553,gps,0,5,22.3001218,114.1798083,44.714,"(18.412681000000003, 0.0, 0.0, 0.0, 18.412681000000003, 0.0, 0.0, 0.0, 247.81056400000003)",2
2019/04/28/14:59:09.390947,5410,1556456347,470167,gps,0,5,22.3001223,114.1798159,47.665,"(18.412681000000003, 0.0, 0.0, 0.0, 18.412681000000003, 0.0, 0.0, 0.0, 253.60562500000003)",2
2019/04/28/14:59:10.392030,5411,1556456348,469782,gps,0,5,22.3001221,114.1798211,50.411,"(18.861649, 0.0, 0.0, 0.0, 18.861649, 0.0, 0.0, 0.0, 262.083721)",2
2019/04/28/14:59:11.407483,5412,1556456349,469401,gps,0,5,22.3001203,114.1798236,51.286,"(17.825284000000003, 0.0, 0.0, 0.0, 17.825284000000003, 0.0, 0.0, 0.0, 248.188516)",2
2019/04/28/14:59:12.387634,5413,1556456350,469022,gps,0,5,22.3001184,114.179826,51.501,"(17.189315999999998, 0.0, 0.0, 0.0, 17.189315999999998, 0.0, 0.0, 0.0, 237.93062500000002)",2
2019/04/28/14:59:13.434014,5414,1556456351,468643,gps,0,5,22.300117,114.179828,51.723,"(16.200625000000002, 0.0, 0.0, 0.0, 16.200625000000002, 0.0, 0.0, 0.0, 221.354884)",2
2019/04/28/14:59:14.390762,5415,1556456352,468261,gps,0,5,22.3001159,114.1798306,53.065,"(16.192576, 0.0, 0.0, 0.0, 16.192576, 0.0, 0.0, 0.0, 217.91664400000002)",2
2019/04/28/14:59:15.395031,5416,1556456353,467880,gps,0,5,22.3001149,114.179833,54.328,"(14.922769, 0.0, 0.0, 0.0, 14.922769, 0.0, 0.0, 0.0, 198.64083599999998)",2
2019/04/28/14:59:16.394974,5417,1556456354,467498,gps,0,5,22.3001137,114.1798357,56.138,"(14.485636, 0.0, 0.0, 0.0, 14.485636, 0.0, 0.0, 0.0, 190.909489)",2
2019/04/28/14:59:17.400993,5418,1556456355,467113,gps,0,5,22.3001134,114.1798414,58.468,"(14.814801000000001, 0.0, 0.0, 0.0, 14.814801000000001, 0.0, 0.0, 0.0, 193.37683600000003)",2
2019/04/28/14:59:18.404135,5419,1556456356,466728,gps,0,5,22.3001133,114.1798463,61.008,"(14.630625000000002, 0.0, 0.0, 0.0, 14.630625000000002, 0.0, 0.0, 0.0, 191.296561)",2
2019/04/28/14:59:19.396602,5420,1556456357,466341,gps,0,5,22.3001141,114.1798545,64.215,"(15.499968999999998, 0.0, 0.0, 0.0, 15.499968999999998, 0.0, 0.0, 0.0, 200.76056100000002)",2
2019/04/28/14:59:20.401684,5421,1556456358,465954,gps,0,5,22.3001143,114.1798608,67.788,"(15.649936, 0.0, 0.0, 0.0, 15.649936, 0.0, 0.0, 0.0, 202.692169)",2
2019/04/28/14:59:21.393904,5422,1556456359,465569,gps,0,5,22.3001135,114.1798652,70.583,"(15.163236000000001, 0.0, 0.0, 0.0, 15.163236000000001, 0.0, 0.0, 0.0, 196.39219599999998)",2
2019/04/28/14:59:22.397503,5423,1556456360,465186,gps,0,5,22.3001138,114.1798698,72.715,"(14.470415999999998, 0.0, 0.0, 0.0, 14.470415999999998, 0.0, 0.0, 0.0, 186.21331600000002)",2
2019/04/28/14:59:23.389897,5424,1556456361,464805,gps,0,5,22.3001139,114.1798723,73.816,"(13.256881, 0.0, 0.0, 0.0, 13.256881, 0.0, 0.0, 0.0, 168.7401)",2
2019/04/28/14:59:24.393015,5425,1556456362,464425,gps,0,5,22.3001129,114.179873,74.983,"(12.299049, 0.0, 0.0, 0.0, 12.299049, 0.0, 0.0, 0.0, 153.636025)",2
2019/04/28/14:59:25.402736,5426,1556456363,464046,gps,0,5,22.3001119,114.1798734,75.494,"(11.135569000000002, 0.0, 0.0, 0.0, 11.135569000000002, 0.0, 0.0, 0.0, 136.960209)",2
2019/04/28/14:59:26.407028,5427,1556456364,463667,gps,0,5,22.30011,114.1798734,76.273,"(11.269449000000002, 0.0, 0.0, 0.0, 11.269449000000002, 0.0, 0.0, 0.0, 136.399041)",2
2019/04/28/14:59:27.397789,5428,1556456365,463288,gps,0,5,22.3001078,114.1798723,76.781,"(11.682724, 0.0, 0.0, 0.0, 11.682724, 0.0, 0.0, 0.0, 139.783329)",2
2019/04/28/14:59:28.400967,5429,1556456366,462913,gps,0,5,22.3001059,114.1798725,76.127,"(12.082576, 0.0, 0.0, 0.0, 12.082576, 0.0, 0.0, 0.0, 142.65913600000002)",2
2019/04/28/14:59:29.406527,5430,1556456367,462533,gps,0,5,22.3001056,114.1798891,77.086,"(11.587216, 0.0, 0.0, 0.0, 11.587216, 0.0, 0.0, 0.0, 137.921536)",2
2019/04/28/14:59:30.399828,5431,1556456368,462150,gps,0,5,22.3001076,114.1799037,80.469,"(13.446888999999999, 0.0, 0.0, 0.0, 13.446888999999999, 0.0, 0.0, 0.0, 166.15210000000002)",2
2019/04/28/14:59:31.405774,5432,1556456369,461780,gps,0,5,22.3001025,114.1799114,77.9,"(11.675888999999998, 0.0, 0.0, 0.0, 11.675888999999998, 0.0, 0.0, 0.0, 151.609969)",2
2019/04/28/14:59:32.412209,5433,1556456370,461405,gps,0,5,22.3000991,114.1799218,77.453,"(10.889999999999999, 0.0, 0.0, 0.0, 10.889999999999999, 0.0, 0.0, 0.0, 141.99105600000001)",2
2019/04/28/14:59:33.406986,5434,1556456371,461026,gps,0,5,22.3000845,114.1799211,78.624,"(11.792356000000002, 0.0, 0.0, 0.0, 11.792356000000002, 0.0, 0.0, 0.0, 159.239161)",2
2019/04/28/14:59:34.428915,5435,1556456372,460664,gps,0,5,22.3000524,114.1799278,71.115,"(13.010449000000001, 0.0, 0.0, 0.0, 13.010449000000001, 0.0, 0.0, 0.0, 164.99402500000002)",2
2019/04/28/14:59:35.421095,5436,1556456373,460299,gps,0,5,22.3000036,114.1799261,64.426,"(14.197823999999999, 0.0, 0.0, 0.0, 14.197823999999999, 0.0, 0.0, 0.0, 173.554276)",2
2019/04/28/14:59:36.405252,5437,1556456374,459919,gps,0,5,22.2999567,114.179913,64.761,"(13.162384000000001, 0.0, 0.0, 0.0, 13.162384000000001, 0.0, 0.0, 0.0, 158.835609)",2
2019/04/28/14:59:37.420909,5438,1556456375,459539,gps,0,5,22.2999212,114.1798816,65.767,"(10.876804, 0.0, 0.0, 0.0, 10.876804, 0.0, 0.0, 0.0, 132.687361)",2
2019/04/28/14:59:38.419656,5439,1556456376,459155,gps,0,5,22.2998923,114.1798517,68.236,"(8.105409, 0.0, 0.0, 0.0, 8.105409, 0.0, 0.0, 0.0, 96.58958399999999)",2
2019/04/28/14:59:39.414788,5440,1556456377,458771,gps,0,5,22.2998605,114.1798117,70.703,"(7.177040999999999, 0.0, 0.0, 0.0, 7.177040999999999, 0.0, 0.0, 0.0, 81.3604)",2
2019/04/28/14:59:40.402999,5441,1556456378,458380,gps,0,5,22.2998297,114.1797626,75.464,"(9.060099999999998, 0.0, 0.0, 0.0, 9.060099999999998, 0.0, 0.0, 0.0, 89.26470400000001)",2
2019/04/28/14:59:41.407876,5442,1556456379,457994,gps,0,5,22.2997982,114.179707,77.881,"(11.002489, 0.0, 0.0, 0.0, 11.002489, 0.0, 0.0, 0.0, 100.641024)",2
2019/04/28/14:59:42.393795,5443,1556456380,457609,gps,0,5,22.2997611,114.1796733,81.238,"(12.453840999999999, 0.0, 0.0, 0.0, 12.453840999999999, 0.0, 0.0, 0.0, 114.46860099999999)",2
2019/04/28/14:59:43.404660,5444,1556456381,457224,gps,0,5,22.2997218,114.1796314,84.711,"(13.830960999999999, 0.0, 0.0, 0.0, 13.830960999999999, 0.0, 0.0, 0.0, 132.227001)",2
2019/04/28/14:59:44.399569,5445,1556456382,456830,gps,0,5,22.2996981,114.1795704,90.834,"(14.485636, 0.0, 0.0, 0.0, 14.485636, 0.0, 0.0, 0.0, 148.376761)",2
2019/04/28/14:59:45.413957,5446,1556456383,456444,gps,0,5,22.2996655,114.1795127,92.915,"(14.424804, 0.0, 0.0, 0.0, 14.424804, 0.0, 0.0, 0.0, 137.170944)",2
2019/04/28/14:59:46.421986,5447,1556456384,456074,gps,0,5,22.2996477,114.1794313,87.987,"(16.573040999999996, 0.0, 0.0, 0.0, 16.573040999999996, 0.0, 0.0, 0.0, 160.376896)",2
2019/04/28/14:59:47.409868,5448,1556456385,455705,gps,0,5,22.29962,114.1793666,84.15,"(15.745023999999999, 0.0, 0.0, 0.0, 15.745023999999999, 0.0, 0.0, 0.0, 155.87522499999997)",2
2019/04/28/14:59:48.422089,5449,1556456386,455301,gps,0,5,22.2995891,114.179308,94.14,"(16.378209, 0.0, 0.0, 0.0, 16.378209, 0.0, 0.0, 0.0, 161.976529)",2
2019/04/28/14:59:49.415228,5450,1556456387,454935,gps,0,5,22.299568,114.1792687,90.926,"(19.971961000000004, 0.0, 0.0, 0.0, 19.971961000000004, 0.0, 0.0, 0.0, 198.41539600000002)",2
2019/04/28/14:59:50.416758,5451,1556456388,454607,gps,0,5,22.2995264,114.1792026,71.199,"(20.884900000000002, 0.0, 0.0, 0.0, 20.884900000000002, 0.0, 0.0, 0.0, 192.82099599999998)",2
2019/04/28/14:59:51.412073,5452,1556456389,454252,gps,0,5,22.2994607,114.1791412,60.971,"(21.669025, 0.0, 0.0, 0.0, 21.669025, 0.0, 0.0, 0.0, 190.329616)",2
2019/04/28/14:59:52.421654,5453,1556456390,453873,gps,0,5,22.2993918,114.1791,62.035,"(22.924944000000004, 0.0, 0.0, 0.0, 22.924944000000004, 0.0, 0.0, 0.0, 182.87152899999998)",2
2019/04/28/14:59:53.404575,5454,1556456391,453492,gps,0,5,22.2993306,114.1790548,63.469,"(22.963264, 0.0, 0.0, 0.0, 22.963264, 0.0, 0.0, 0.0, 177.555625)",2
2019/04/28/14:59:54.414172,5455,1556456392,453118,gps,0,5,22.2992826,114.1789956,61.934,"(20.894040999999998, 0.0, 0.0, 0.0, 20.894040999999998, 0.0, 0.0, 0.0, 159.21392400000002)",2
2019/04/28/14:59:55.411771,5456,1556456393,452759,gps,0,5,22.2992488,114.1789214,51.652,"(19.864849, 0.0, 0.0, 0.0, 19.864849, 0.0, 0.0, 0.0, 147.18542399999998)",2
2019/04/28/14:59:56.417145,5457,1556456394,452376,gps,0,5,22.2992021,114.1788777,52.929,"(17.089956000000004, 0.0, 0.0, 0.0, 17.089956000000004, 0.0, 0.0, 0.0, 127.80302499999999)",2
2019/04/28/14:59:57.401144,5458,1556456395,452035,gps,0,5,22.2991327,114.1788194,36.22,"(13.512976000000002, 0.0, 0.0, 0.0, 13.512976000000002, 0.0, 0.0, 0.0, 111.70376100000001)",2
2019/04/28/14:59:58.394972,5459,1556456396,451684,gps,0,5,22.2990668,114.1787523,23.868,"(9.066121, 0.0, 0.0, 0.0, 9.066121, 0.0, 0.0, 0.0, 87.01158399999998)",2
2019/04/28/14:59:59.395154,5460,1556456397,451324,gps,0,5,22.2990153,114.1786874,16.2,"(6.170256, 0.0, 0.0, 0.0, 6.170256, 0.0, 0.0, 0.0, 66.797929)",2
2019/04/28/15:00:00.397153,5461,1556456398,450954,gps,0,5,22.2989609,114.1786249,12.193,"(4.108729, 0.0, 0.0, 0.0, 4.108729, 0.0, 0.0, 0.0, 47.375689)",2
2019/04/28/15:00:01.414287,5462,1556456399,450578,gps,0,5,22.2989112,114.1785649,10.522,"(3.4151040000000004, 0.0, 0.0, 0.0, 3.4151040000000004, 0.0, 0.0, 0.0, 40.3225)",2
2019/04/28/15:00:02.401913,5463,1556456400,450202,gps,0,5,22.2988661,114.1785073,9.534,"(3.1116960000000002, 0.0, 0.0, 0.0, 3.1116960000000002, 0.0, 0.0, 0.0, 36.192256)",2
2019/04/28/15:00:03.400008,5464,1556456401,449809,gps,0,5,22.2988183,114.1784626,14.62,"(3.553225, 0.0, 0.0, 0.0, 3.553225, 0.0, 0.0, 0.0, 43.191184)",2
2019/04/28/15:00:04.400047,5465,1556456402,449427,gps,0,5,22.2987726,114.178414,16.184,"(2.8324890000000003, 0.0, 0.0, 0.0, 2.8324890000000003, 0.0, 0.0, 0.0, 37.834801)",2
2019/04/28/15:00:05.390747,5466,1556456403,449044,gps,0,5,22.2987327,114.1783647,17.815,"(3.924361, 0.0, 0.0, 0.0, 3.924361, 0.0, 0.0, 0.0, 50.21139600000001)",2
2019/04/28/15:00:06.386356,5467,1556456404,448665,gps,0,5,22.2986903,114.1783168,18.18,"(3.448449, 0.0, 0.0, 0.0, 3.448449, 0.0, 0.0, 0.0, 41.088100000000004)",2
2019/04/28/15:00:07.384917,5468,1556456405,448289,gps,0,5,22.2986455,114.1782671,17.153,"(4.368099999999999, 0.0, 0.0, 0.0, 4.368099999999999, 0.0, 0.0, 0.0, 39.11251599999999)",2
2019/04/28/15:00:08.403289,5469,1556456406,447913,gps,0,5,22.2986042,114.1782129,15.733,"(6.365529, 0.0, 0.0, 0.0, 6.365529, 0.0, 0.0, 0.0, 43.03359999999999)",2
2019/04/28/15:00:09.392503,5470,1556456407,447540,gps,0,5,22.2985605,114.1781607,13.805,"(6.9484960000000004, 0.0, 0.0, 0.0, 6.9484960000000004, 0.0, 0.0, 0.0, 40.436881)",2
2019/04/28/15:00:10.402897,5471,1556456408,447163,gps,0,5,22.2985216,114.1781035,12.919,"(6.4262250000000005, 0.0, 0.0, 0.0, 6.4262250000000005, 0.0, 0.0, 0.0, 35.462025000000004)",2
2019/04/28/15:00:11.414872,5472,1556456409,446783,gps,0,5,22.2984642,114.1780618,13.711,"(7.579009000000001, 0.0, 0.0, 0.0, 7.579009000000001, 0.0, 0.0, 0.0, 40.8321)",2
2019/04/28/15:00:12.408256,5473,1556456410,446405,gps,0,5,22.2984034,114.1780229,13.986,"(7.573503999999999, 0.0, 0.0, 0.0, 7.573503999999999, 0.0, 0.0, 0.0, 40.908816)",2
